OrdemBancaria,DatadoPagamento,DocumentodeLiquidacao,CodigoUnidadeGestora,NomeUsuarioQueCriou,Finalidade,Valor
2023160101OB00535,15/02/2023,2023160101DL000511,160101,FABIANO MOURA DE VASCONCELOS,PGTO RESTOS A PAGAR REGISTRADO PELA 2022NE00077 DEZ 22,R$ 116.67
2023160101OB00536,15/02/2023,2023160101DL000516,160101,ELIANE CRISTINA DA CUNHA LEAL,"RESTOS A PAGAR REGISTRADA PELA 2022NE.00070, DEZ/2022","R$ 4,986.31"
2023160101OB00537,15/02/2023,2023160101DL000632,160101,ELIANE CRISTINA DA CUNHA LEAL,"RESTOS A PAGAR, REGISTRADA PELA 2022 NE01216, DEZ/2022",R$ 6.88
2023160101OB00538,15/02/2023,2023160101DL000634,160101,ELIANE CRISTINA DA CUNHA LEAL,"RESTOS A PAGAR, REGISTRADA PELA 2022 NE01217, DEZ/2022",R$ 90.71
2023160101OB00539,15/02/2023,2022160101DL000011,160101,FABIANO MOURA DE VASCONCELOS,"REF. A REGULARIZAÇÃO (2022NL41829),CONFORME OFÍCIO DE SOLICITAÇÃO DO PGTO Nº 026/2022,RECIBO DE ENVIO DE TED,DATA DO DÉBITO:07/02/2023,EXTRATO BANCÁRIO EM ANEXO.NF:221/22,CTO.031/22,LOTE:07.","R$ 87,568.26"
2023160101OB00540,16/02/2023,2023160101DL000642,160101,VANESSA FERREIRA SOARES,"PGTO. REF. AQUISIÇÃO DE MERENDA ESCOLAR, NF.718/2022, CTO.202/22, PNAE-ENS. MÉDIO-RMB, PLANO INTERNO:1010008477C, AÇÃO: 232.131, FUNCIONAL PROGRAMA:16101.12.306.1509, PROJETO ATIVIDADE:8.477, PAE: 22/1245716.","R$ 4,940.01"
2023160101OB00541,16/02/2023,2023160101DL000643,160101,VANESSA FERREIRA SOARES,"PGTO. REF. AQUISIÇÃO DE MERENDA ESCOLAR, NF.719/2022, CTO.202/22, PNAE-ENS. ESPECIAL-RMB, PLANO INTERNO:1010008477C, AÇÃO: 232.131, FUNCIONAL PROGRAMA: 16101.12.306.1509, PROJETO ATIVIDADE:8.477, PAE: 22/1245716.","R$ 1,396.66"
2023160101OB00542,16/02/2023,2023160101DL000644,160101,VANESSA FERREIRA SOARES,"PGTO. REF. AQUISIÇÃO DE MERENDA ESCOLAR, NF.720/2022, CTO.202/22, PNAE-ENS. FUNDAMENTAL, PLANO INTERNO:1010008477C, AÇÃO: 232.131, FUNCIONAL PROGRAMA: 16101.12.306.1509, PROJETO ATIVIDADE:8.477, PAE: 22/1245716.","R$ 20,207.62"
2023160101OB00543,16/02/2023,2023160101DL000645,160101,VANESSA FERREIRA SOARES,"PGTO. REF. AQUISIÇÃO DE MERENDA ESCOLAR, NF.721/2022, CTO.202/22, PNAE-EJA-RMB, PLANO INTERNO:1010008477C, AÇÃO: 232.131, FUNCIONAL PROGRAMA: 16101.12.306.1509, PROJETO ATIVIDADE:8.477, PAE: 22/1245716.","R$ 4,415.42"
2023160101OB00544,16/02/2023,2023160101DL000646,160101,VANESSA FERREIRA SOARES,"PGTO. REF. AQUISIÇÃO DE MERENDA ESCOLAR, NF.903/2022, CTO.202/22, PNAE-ENS. FUNDAMENTAL-RMB, PLANO INTERNO:1010008477C, AÇÃO: 232.131, FUNCIONAL PROGRAMA: 16101.12.306.1509, PROJETO ATIVIDADE:8.477, PAE: 22/1245716.","R$ 7,418.93"
2023160101OB00545,16/02/2023,2023160101DL000472,160101,FRANCISCO CARLOS COSTA DA SILVA,PAG.IR DEZEMBRO/22 CTO.002/10,R$ 264.11
2023160101OB00546,16/02/2023,2023160101DL000659,160101,PEDRO GOMES DA SILVA JUNIOR,pagto.diarias prd 92500-belem/ceara/belem periodo 16/02 a 17/02/23,R$ 838.76
2023160101OB00547,16/02/2023,2023160101DL000661,160101,ROSEMARY SANTOS DOS REIS,PAGTO.REF.OBRIGAÇAO PATRONAL PREV.PROPRIA (CEDIDO) JANEIRO/23,R$ 678.19
2023160101OB00548,16/02/2023,2023160101DL000662,160101,ROSEMARY SANTOS DOS REIS,PAGTO.REF.OBRIGAÇAO PATRONAL PREV.PROPRIA (CEDIDO) JANEIRO/23,"R$ 1,218.43"
2023160101OB00549,16/02/2023,2022160101DL000010,160101,VANESSA FERREIRA SOARES,"REF. A REGULARIZAÇÃO (2022NL41322) CONF. OFÍCIO DE SOLICITAÇÃO DO PGTO Nº 027/2022, RECIBO DE ENVIO DE TED, DATA DO DÉBITO EM07/02/2023, EXTRATO BANCÁRIO EM ANEXO. NF:222/22, 2ª MEDIÇÃO, LOTE:07,CTO.030/2022.","R$ 55,132.76"
2023160101OB00550,31/01/2023,2023160101DL000657,160101,FABRICIO FARIAS MACHADO,"PAGAMENTO REFERENTE PREVIDENCIA PROPRIA (ANANINDEUA) (NORMAL - 01), JANEIRO 2023. (TESOURO)","R$ 1,066.13"
2023160101OB00551,31/01/2023,2023160101DL000660,160101,FABRICIO FARIAS MACHADO,"PAGAMENTO REFERENTE PREVIDENCIA PROPRIA (AMAZONAS) (NORMAL - 01), JANEIRO 2023. (TESOURO)",R$ 678.19
2023160101OB00552,31/01/2023,2023160101DL000657,160101,FABRICIO FARIAS MACHADO,"PAGAMENTO REFERENTE AO INSS SOBRE A FOLHA (NORMAL - 01), JANEIRO 2023. (TESOURO)",R$ 376.13
2023160101OB00553,31/01/2023,2023160101DL000657,160101,FABRICIO FARIAS MACHADO,#null,-R$ 376.13
2023160101OB00554,31/01/2023,2023160101DL000657,160101,FABRICIO FARIAS MACHADO,"PAGAMENTO REFERENTE AO INSS SOBRE A FOLHA (NORMAL - 01), JANEIRO 2023. (TESOURO)",R$ 376.13
2023160101OB00555,16/02/2023,2023160101DL000663,160101,PEDRO GOMES DA SILVA JUNIOR,liq.nfse 250-ref.serviços no mes de dezembro/2022 cto 159/2017-processo 2022/1578294,"R$ 576,173.50"
2023160101OB00556,16/02/2023,2023160101DL000663,160101,PEDRO GOMES DA SILVA JUNIOR,retenção iss nfse 250,"R$ 30,811.42"
2023160101OB00557,16/02/2023,2023160101DL000663,160101,PEDRO GOMES DA SILVA JUNIOR,retenção ir nfse 250,"R$ 9,243.42"
2023160101OB00558,31/01/2023,2023160101DL000657,160101,FABRICIO FARIAS MACHADO,"PAGAMENTO REFERENTE PENSÃO ALIMENTICIA FOLHA (NORMAL - 01), JANEIRO 2023. (TESOURO)","R$ 197,740.48"
2023160101OB00560,31/01/2023,2023160101DL000657,160101,FABRICIO FARIAS MACHADO,"PAGAMENTO REFERENTE A FOLHA (NORMAL - 01), JANEIRO 2023. (TESOURO)","R$ 20,121,169.69"
2023160101OB00561,31/01/2023,2023160101DL000660,160101,FABRICIO FARIAS MACHADO,"PAGAMENTO REFERENTE A FOLHA (NORMAL - 01), JANEIRO 2023. (TESOURO)",R$ 852.08
2023160101OB00564,16/02/2023,2023160101DL000669,160101,PAULO JORGE BRITO BORGES,PGT.RET.INSS;NF.6977;CONT.062/21;DEZ/22;RAP,"R$ 21,033.26"
2023160101OB00565,16/02/2023,2023160101DL000670,160101,PEDRO GOMES DA SILVA JUNIOR,pgto. nfse 4349-complemento 2023160101OB00044,R$ 0.01
2023160101OB00566,16/02/2023,2023160101DL000670,160101,PEDRO GOMES DA SILVA JUNIOR,PGTO.retenção inss nfse 4349,"R$ 10,636.95"
2023160101OB00567,16/02/2023,2023160101DL000674,160101,PAULO JORGE BRITO BORGES,PGT.RET.INSS;NF.6978;CONT.062/21;DEZ/22;RAP,"R$ 25,605.22"
2023160101OB00568,16/02/2023,2023160101DL000676,160101,PAULO JORGE BRITO BORGES,PGT.RET.INSS;NF.6979;CONT.062/21;DEZ/22;RAP,"R$ 30,245.40"
2023160101OB00569,16/02/2023,2023160101DL000675,160101,EULLER ADRIANO QUEIROZ LIMA,"Pagamento do INSS, nf 10562, 10563 e 10561. Dezembro de 2022, contrato 218/18.","R$ 4,596.05"
2023160101OB00570,16/02/2023,2023160101DL000677,160101,EULLER ADRIANO QUEIROZ LIMA,"PGT do INSS, notas fiscais 10560, 10559, 10558, 10557. Dezembro de 2022, contrato 353/17.","R$ 5,082.14"
2023160101OB00571,16/02/2023,2023160101DL000678,160101,VANESSA FERREIRA SOARES,PGTO. REF. RETENÇÃO DE INSS.,"R$ 504,894.62"
2023160101OB00572,16/02/2023,2023160101DL000682,160101,ALEXANDRE DA SILVA OLIVEIRA,PGTO REF. A RETENCAO DE INSS,"R$ 47,456.22"
2023160101OB00573,16/02/2023,2023160101DL000672,160101,VANESSA FERREIRA SOARES,PGTO. REF. RETENÇÃO DE INSS.,"R$ 96,166.61"
2023160101OB00574,16/02/2023,2023160101DL000679,160101,VANESSA FERREIRA SOARES,PGTO. REF. RETENÇÃO DE INSS.,"R$ 77,745.56"
2023160101OB00575,16/02/2023,2023160101DL000681,160101,VANESSA FERREIRA SOARES,PGTO. REF. RETENÇÃO DE INSS.,"R$ 45,476.26"
2023160101OB00576,16/02/2023,2023160101DL000685,160101,VANESSA FERREIRA SOARES,PGTO. REF. RETENÇÃO DE INSS.,"R$ 21,449.40"
2023160101OB00577,16/02/2023,2023160101DL000683,160101,EULLER ADRIANO QUEIROZ LIMA,"PGT DO INSS, NF 10555/22, contrato 058/19, Dezembro de 2022.","R$ 49,758.91"
2023160101OB00578,16/02/2023,2023160101DL000684,160101,VANESSA FERREIRA SOARES,PGTO. REF. RETENÇÃO DE INSS.,"R$ 764,058.41"
2023160101OB00579,16/02/2023,2023160101DL000686,160101,EULLER ADRIANO QUEIROZ LIMA,"PGT DO INSS, NF 10556/22, contrato 058/19. Dezembro de 2022.","R$ 26,908.72"
2023160101OB00580,16/02/2023,2023160101DL000687,160101,ALEXANDRE DA SILVA OLIVEIRA,PGTO REF. A RETENCAO DE INSS,"R$ 76,181.22"
2023160101OB00581,16/02/2023,2023160101DL000688,160101,VANESSA FERREIRA SOARES,PGTO. REF. RETENÇÃO DE INSS.,"R$ 5,931.87"
2023160101OB00582,16/02/2023,2023160101DL000689,160101,VANESSA FERREIRA SOARES,PGTO. REF. RETENÇÃO DE INSS.,"R$ 42,318.85"
2023160101OB00583,16/02/2023,2023160101DL000680,160101,VANESSA FERREIRA SOARES,PGTO. REF. RETENÇÃO DE INSS.,"R$ 53,665.18"
2023160101OB00584,16/02/2023,2023160101DL000690,160101,VANESSA FERREIRA SOARES,PGTO. REF. RETENÇÃO DE INSS.,"R$ 16,250.54"
2023160101OB00585,16/02/2023,2023160101DL000692,160101,VANESSA FERREIRA SOARES,PGTO. REF. RETENÇÃO DE INSS.,R$ 467.72
2023160101OB00586,16/02/2023,2023160101DL000694,160101,ALEXANDRE DA SILVA OLIVEIRA,PGTO REF. A RETENCAO DE INSS,"R$ 50,509.23"
2023160101OB00587,16/02/2023,2023160101DL000693,160101,MARCILENA TELES DE MORAES,Pgt. contr. 036/2021 - Nf. 3554 a 3620 - Dez/22 - Ens. Médio.,"R$ 2,134,506.36"
2023160101OB00588,16/02/2023,2023160101DL000695,160101,VANESSA FERREIRA SOARES,PGTO. REF. RETENÇÃO DE INSS.,"R$ 5,533.65"
2023160101OB00589,16/02/2023,2023160101DL000693,160101,MARCILENA TELES DE MORAES,Pgt INSS NFs 3554 a 3620 - Ctr.036/21 -Dez/22 - Ens. Med.,"R$ 282,886.38"
2023160101OB00590,16/02/2023,2023160101DL000696,160101,VANESSA FERREIRA SOARES,PGTO. REF. RETENÇÃO DE INSS.,"R$ 10,443.07"
2023160101OB00591,16/02/2023,2023160101DL000697,160101,VANESSA FERREIRA SOARES,PGTO. REF. RETENÇÃO DE INSS.,"R$ 39,685.80"
2023160101OB00592,16/02/2023,2023160101DL000691,160101,MARCILENA TELES DE MORAES,Pgt. contr 036/2021 - Nf. 3482 a 3553 - Dez/22 - Ens. Fund.,"R$ 925,960.94"
2023160101OB00593,16/02/2023,2023160101DL000698,160101,ALEXANDRE DA SILVA OLIVEIRA,PGTO REF. A RETENCAO DE INSS,"R$ 93,046.02"
2023160101OB00594,16/02/2023,2023160101DL000691,160101,MARCILENA TELES DE MORAES,INSS contr 036/2021 - Nf. 3482 a 3553 - Dez/22 - Ens. Fund.,"R$ 122,717.72"
2023160101OB00595,16/02/2023,2023160101DL000699,160101,VANESSA FERREIRA SOARES,PGTO. REF. RETENÇÃO DE INSS.,"R$ 1,437.34"
2023160101OB00596,16/02/2023,2023160101DL000700,160101,VANESSA FERREIRA SOARES,PGTO. REF. RETENÇÃO DE INSS.,"R$ 5,749.38"
2023160101OB00597,16/02/2023,2023160101DL000701,160101,ALEXANDRE DA SILVA OLIVEIRA,PGTO REF. A RETENCAO DE INSS,"R$ 82,257.26"
2023160101OB00598,16/02/2023,2023160101DL000702,160101,VANESSA FERREIRA SOARES,PGTO. REF. RETENÇÃO DE INSS.,"R$ 30,026.77"
2023160101OB00599,16/02/2023,2023160101DL000703,160101,ALEXANDRE DA SILVA OLIVEIRA,PGTO REF. A RETENCAO DE INSS,"R$ 105,244.11"
2023160101OB00600,16/02/2023,2023160101DL000705,160101,ALEXANDRE DA SILVA OLIVEIRA,PGTO REF. A RETENCAO DE INSS,"R$ 70,491.70"
2023160101OB00601,16/02/2023,2023160101DL000704,160101,PAULO JORGE BRITO BORGES,PGT.RET.INSS;NF.15357 A 15382;CONT.124/18;DEZ/22;RAP,"R$ 49,969.97"
2023160101OB00602,16/02/2023,2023160101DL000706,160101,ALEXANDRE DA SILVA OLIVEIRA,PGTO REF. A RETENCAO DE INSS,"R$ 126,325.81"
2023160101OB00603,16/02/2023,2023160101DL000707,160101,ALEXANDRE DA SILVA OLIVEIRA,PGTO REF. A RETENCAO DE INSS,"R$ 8,135.80"
2023160101OB00604,16/02/2023,2023160101DL000712,160101,ALEXANDRE DA SILVA OLIVEIRA,PGTO REF. A RETENCAO DE INSS,"R$ 38,194.23"
2023160101OB00605,16/02/2023,2023160101DL000714,160101,PAULO JORGE BRITO BORGES,PGT.RET.INSS.,"R$ 102,303.74"
2023160101OB00607,15/02/2023,2023160101DL000137,160101,batch,#null,"-R$ 10,595.49"
2023160101OB00608,17/02/2023,2023160101DL000717,160101,FABIANO MOURA DE VASCONCELOS,PGTO VIA DEA NFSE 1555 REF 2º BM CF CTO 311/22,"R$ 777,731.16"
2023160101OB00609,17/02/2023,2023160101DL000708,160101,ELIANE CRISTINA DA CUNHA LEAL,"PAGAMENTO DA DESPESA REFERENTE AO CONSUMO EM JANEIRO/2023, REGISTRADO PELA 2023 NE.000264 - ENSINO FUMDAMENTAL","R$ 762,559.97"
2023160101OB00610,17/02/2023,2023160101DL000723,160101,LUIZ GERALDO FERREIRA CARDOSO,"PAG,COMPLEMENTO DA 2023OB00210",R$ 0.01
2023160101OB00611,17/02/2023,2023160101DL000723,160101,LUIZ GERALDO FERREIRA CARDOSO,PAG.I.R.,"R$ 9,509.86"
2023160101OB00612,17/02/2023,2023160101DL000717,160101,FABIANO MOURA DE VASCONCELOS,PGTO REF RET IRRF,"R$ 11,843.62"
2023160101OB00617,17/02/2023,2023160101DL000709,160101,ELIANE CRISTINA DA CUNHA LEAL,PAGAMENTO DA DESPESA REFERENTE AO CONSUMO DE JANEIRO/2023 - ENSINO MÉDIO,"R$ 101,668.26"
2023160101OB00619,17/02/2023,2023160101DL000725,160101,LUIZ GERALDO FERREIRA CARDOSO,PAG.COMPLEMENTO DA 2023OB00191,R$ 0.01
2023160101OB00620,17/02/2023,2023160101DL000725,160101,LUIZ GERALDO FERREIRA CARDOSO,PAG.I.DE RENDA.,R$ 610.95
2023160101OB00624,17/02/2023,2023160101DL000710,160101,ELIANE CRISTINA DA CUNHA LEAL,PAGAMENTO DA DESPESA COM CONSUMO DE JANEIRO/2023 - UNIDADE ADMINISTRATIVA,"R$ 18,526.11"
2023160101OB00628,17/02/2023,2023160101DL000713,160101,ELIANE CRISTINA DA CUNHA LEAL,PAGAMENTO DE DESPESA COM CONSUMO EM JANEIRO/2023 - UNIDADE ADMINISTRATIVA,"R$ 9,426.56"
2023160101OB00629,17/02/2023,2023160101DL000726,160101,ELIANE CRISTINA DA CUNHA LEAL,PAGAMENTO DA DESPESA COM CONSUMO NO MES DE JANEIRO/2023 - CONSELHO ESTADUAL,R$ 255.60
2023160101OB00630,17/02/2023,2023160101DL000727,160101,ELIANE CRISTINA DA CUNHA LEAL,PAGAMENTO DA DESPESA COM CONSUMO NO MES DE JANEIRO/2023 - ENSINO MÉDIO,"R$ 15,514.58"
2023160101OB00631,17/02/2023,2023160101DL000728,160101,ELIANE CRISTINA DA CUNHA LEAL,PAGAMENTO DA DESPESA COM CONSUMO NO MES DE JANEIRO/2023,R$ 910.80
2023160101OB00632,17/02/2023,2023160101DL000729,160101,ELIANE CRISTINA DA CUNHA LEAL,PAGAMENTO DE DESPESA DO CONSUMO DE JANEIRO/2023,R$ 563.60
2023160101OB00633,17/02/2023,2022160101DL000012,160101,ELIANE CRISTINA DA CUNHA LEAL,"PAGAMENTO DE RESTOS A PAGAR REGISTRADO PELA 2022 NE.11811, DEZ/2022","R$ 1,931.06"
2023160101OB00634,17/02/2023,2023160101DL000730,160101,VANESSA FERREIRA SOARES,"PGTO.NF.4927/22,CTO.093/21,ENS.FUNDAMENTAL.","R$ 18,858.15"
2023160101OB00635,17/02/2023,2023160101DL000522,160101,PEDRO GOMES DA SILVA JUNIOR,pgto iss nfse 243,"R$ 1,139.90"
2023160101OB00636,17/02/2023,2023160101DL000731,160101,VANESSA FERREIRA SOARES,"PGTO.NF.4928/22,CTO.093/21,ENS.MÉDIO.","R$ 1,220.00"
2023160101OB00637,17/02/2023,2023160101DL000732,160101,FABIO KLEYTON DA SILVA MIRANDA,PGTO REF. REGULARIZAÇÃO DE OB Nº 30537 REF. AO EXERCICIO DE 2022 DO TRANSPORTE ESCOLAR DO MUNICIPIO DE INHANGAPI DO MÊS OUT/2022 REF NF 187 PAE 1401066/2022.,"R$ 275,455.56"
2023160101OB00638,17/02/2023,2023160101DL000733,160101,LUIZ GERALDO FERREIRA CARDOSO,PAG.COMPLEMENTAÇÃP DA 2023OB00208,R$ 0.01
2023160101OB00639,17/02/2023,2023160101DL000733,160101,LUIZ GERALDO FERREIRA CARDOSO,PAG.I.DE RENDA.,"R$ 9,023.13"
2023160101OB00640,17/02/2023,2023160101DL000735,160101,LUIZ GERALDO FERREIRA CARDOSO,PAG.DEZ/22CONT.N.023/17.VAL.16/02/23.EE.NAIR ZALLLUTH.,"R$ 9,963.83"
2023160101OB00641,17/02/2023,2023160101DL000735,160101,LUIZ GERALDO FERREIRA CARDOSO,PAG.I.RENDA.,"R$ 2,580.27"
2023160101OB00642,17/02/2023,2023160101DL000734,160101,PEDRO GOMES DA SILVA JUNIOR,PGTO COMPLEMENTO 2023OB00031,R$ 0.01
2023160101OB00643,17/02/2023,2023160101DL000734,160101,PEDRO GOMES DA SILVA JUNIOR,PGTO RETENÇÃO ISS 2023OB00031,"R$ 1,157.72"
2023160101OB00644,23/02/2023,2023160101DL000745,160101,FRANCISCO CARLOS COSTA DA SILVA,"COMPLEMENTO DO PAG,DA OB00246",R$ 0.01
2023160101OB00645,23/02/2023,2023160101DL000745,160101,FRANCISCO CARLOS COSTA DA SILVA,PAG.IR DEZEMBRO/22 CTO.075/20,"R$ 4,235.30"
2023160101OB00646,23/02/2023,2023160101DL000746,160101,PAULO JORGE BRITO BORGES,"PGT.COMPLEMENTAR DA OB00009/23;NF.15341/22;DEZ/22; OBS:COMPROVANTE DE PAGTO.DO INSS PAGO PELA DIAMOND, EM ANEXO.","R$ 2,587.22"
2023160101OB00647,23/02/2023,2023160101DL000746,160101,PAULO JORGE BRITO BORGES,"RETENCAO IR, DEZ/22;CONT.059/18",R$ 313.60
2023160101OB00648,23/02/2023,2023160101DL000747,160101,FRANCISCO CARLOS COSTA DA SILVA,PAG.COMPLEMENTO OB00247,R$ 0.01
2023160101OB00649,23/02/2023,2023160101DL000746,160101,PAULO JORGE BRITO BORGES,"RETENCAO DO ISS, CONT.059/18;DEZ/22","R$ 1,568.01"
2023160101OB00650,23/02/2023,2023160101DL000747,160101,FRANCISCO CARLOS COSTA DA SILVA,PAG.IR DEZEMBRO/22,R$ 758.95
2023160101OB00651,23/02/2023,2023160101DL000137,160101,FRANCISCO CARLOS COSTA DA SILVA,PAG.DEZEMBRO/22 CTO.014/2011,"R$ 10,595.49"
2023160101OB00652,23/02/2023,2023160101DL000750,160101,FRANCISCO CARLOS COSTA DA SILVA,PAG.IR DEZEMBRO/22 CTO.101/19,"R$ 1,723.99"
2023160101OB00653,23/02/2023,2023160101DL000750,160101,FRANCISCO CARLOS COSTA DA SILVA,PAG.COMPLEMENTO DA OB 248,R$ 0.01
2023160101OB00654,23/02/2023,2023160101DL000755,160101,PEDRO GOMES DA SILVA JUNIOR,pgto.retenção inss nfse 242 dezembro/22,"R$ 29,205.20"
2023160101OB00655,23/02/2023,2023160101DL000758,160101,PEDRO GOMES DA SILVA JUNIOR,pgto.retenção inss nfse 243 dezembro/22,"R$ 2,507.78"
2023160101OB00656,23/02/2023,2023160101DL000759,160101,PEDRO GOMES DA SILVA JUNIOR,pgto.retenção inss nfse 244 dezembro/22,"R$ 2,547.00"
2023160101OB00657,23/02/2023,2023160101DL000757,160101,PAULO JORGE BRITO BORGES,PGT.RET.DO IR;DEZ/22;CONT.062/21,"R$ 1,912.11"
2023160101OB00658,23/02/2023,2023160101DL000756,160101,FRANCISCO CARLOS COSTA DA SILVA,PAG.IR DEZEMBRO/22,R$ 691.41
2023160101OB00659,23/02/2023,2023160101DL000761,160101,PEDRO GOMES DA SILVA JUNIOR,pgto.retenção inss nfse 245 dezembro/22,"R$ 37,127.23"
2023160101OB00660,23/02/2023,2023160101DL000753,160101,GENNYSON CLAUDIO PINTO BARBOSA,PGTO.RET.IR.NF.7042.DEZ/22.,"R$ 1,949.95"
2023160101OB00661,23/02/2023,2023160101DL000756,160101,FRANCISCO CARLOS COSTA DA SILVA,PAG.COMPLEMENTO DA OB 000249,R$ 0.01
2023160101OB00662,23/02/2023,2023160101DL000757,160101,PAULO JORGE BRITO BORGES,PGT.RET.DO ISS;DEZ/22;CONT.062/21,"R$ 9,560.57"
2023160101OB00663,23/02/2023,2023160101DL000753,160101,GENNYSON CLAUDIO PINTO BARBOSA,PGTO.RET.ISS.NF.7042.DEZ/22.,"R$ 9,749.73"
2023160101OB00664,23/02/2023,2023160101DL000762,160101,FABIO KLEYTON DA SILVA MIRANDA,"PGTO DE REPASSE DO CONVÊNIO Nº 034/2022 PARA A REFORMA DA EE PROF JONATHAS ATHIAS, NO MUNICIPIO DE PEIXE BOI, REFERENTE A 2º PARCELA.","R$ 771,990.90"
2023160101OB00665,23/02/2023,2023160101DL000760,160101,EULLER ADRIANO QUEIROZ LIMA,"Pagamento referente aos serviços do cartão combustível, Dezembro de 2022, contrato 071/19, nota fiscal 435330744/22","R$ 212,711.12"
2023160101OB00666,23/02/2023,2023160101DL000764,160101,FABIO KLEYTON DA SILVA MIRANDA,PGTO DA 3º PARCELA DO REPASSE REF. CONVÊNIO DE COOP.TÉCN.E FINANECIRA Nº 049/2022,"R$ 482,167.09"
2023160101OB00667,23/02/2023,2023160101DL000763,160101,FRANCISCO CARLOS COSTA DA SILVA,PAG.IR DEZEMBRO/22 CTO.072/22,R$ 19.19
2023160101OB00668,23/02/2023,2023160101DL000763,160101,FRANCISCO CARLOS COSTA DA SILVA,PAG.COMPLEMENTO DA OB 000250,R$ 0.01
2023160101OB00669,23/02/2023,2023160101DL000768,160101,JOAQUIM FEIO BOULHOSA,"PGTO. PROC. 2022/1504850 – CONT. 127/22 REF. LANC. NF 605 -A P/SERV. DE TRANSP. ESCOLAR ALUNOS ZONA RURAL DE STA. IZABEL EM NOV/2022. PAGT CONFORME AUTORIZO SUPERIOR, EMPRESA OPT SIMPLES, (RETENÇÃO DO ISS)","R$ 256,099.48"
2023160101OB00670,23/02/2023,2023160101DL000769,160101,EULLER ADRIANO QUEIROZ LIMA,"Pagamento referente a locação de veículos, mês de de Dezembro de 2022, Contrato 078/18, nota fiscal 23032/22.","R$ 82,535.32"
2023160101OB00671,23/02/2023,2023160101DL000772,160101,FABIANO MOURA DE VASCONCELOS,REF RET ISS CF 2022NL10513,R$ 439.85
2023160101OB00672,23/02/2023,2023160101DL000137,160101,batch,#null,"-R$ 10,595.49"
2023160101OB00673,24/02/2023,2023160101DL000773,160101,PAULO JORGE BRITO BORGES,"PGT.RET.DO ISS, DEZ/22;CONT.062/21;NF.6978/23;RAP","R$ 11,638.74"
2023160101OB00674,24/02/2023,2023160101DL000773,160101,PAULO JORGE BRITO BORGES,"PGT.RET.DO IR, DEZ/22;CONT.062/21;NF.6978/23;RAP","R$ 2,327.75"
2023160101OB00675,24/02/2023,2023160101DL000774,160101,FABIO KLEYTON DA SILVA MIRANDA,"PGTO REF. AO REPASSE DE DO CONVÊNIO DE COOP.TÉN. E FINANCEIRA Nº 040/22, TEM COMO OBJETO A AMPLIAÇÃO DA EE JOSÉ ALFREDO HAGE, NO MUNICIPIO DE PORTO DE MOZ/PA, 2ª PARCELAS.","R$ 588,355.37"
2023160101OB00676,24/02/2023,2023160101DL000778,160101,FABIO KLEYTON DA SILVA MIRANDA,"PGTO REF. AO REPASSE DE DO CONVÊNIO DE COOP.TÉN. E FINANCEIRA Nº 040/22, TEM COMO OBJETO A AMPLIAÇÃO DA EE JOSÉ ALFREDO HAGE, NO MUNICIPIO DE PORTO DE MOZ/PA, 3ª PARCELAS.","R$ 588,355.37"
2023160101OB00677,24/02/2023,2023160101DL000780,160101,FABRICIO FARIAS MACHADO,REFERENTE AO PAGAMENTO DE PESSOAL FEVEREIRO/2023 (FOLHA 01 - NORMAL) TESOURO,"R$ 320,734.11"
2023160101OB00678,24/02/2023,2023160101DL000782,160101,ELIANE CRISTINA DA CUNHA LEAL,"PGTO.DE SALÁRIO A SERVIDORA HELLEN NYDE DA SILVA E SOUZA, PERTENCENTE AO QUADRO FUNCIONAL NA PREFEITURA MUNICIPAL DE MARABA. CEDIDA PARA ESTA SEDUC. REFERENTE AO MES DE JANEIRO/2023.","R$ 4,297.08"
2023160101OB00679,24/02/2023,2023160101DL000781,160101,GENNYSON CLAUDIO PINTO BARBOSA,PGTO.RET.ISS.NF.007.,R$ 129.69
2023160101OB00680,24/02/2023,2023160101DL000785,160101,ELIANE CRISTINA DA CUNHA LEAL,"PAGAMENTO EM RESTOS A PAGAR, REFERENTE AO MÊS DE DEZEMBRO/2022 DO CONTRATO 180/2017 - CLARO SA.","R$ 243,823.93"
2023160101OB00681,24/02/2023,2023160101DL000711,160101,ELIANE CRISTINA DA CUNHA LEAL,PAGATO REFERENTE A JANEIRO/2023 - ENSINO FUNDAMENTAL,"R$ 46,394.03"
2023160101OB00682,24/02/2023,2023160101DL000781,160101,GENNYSON CLAUDIO PINTO BARBOSA,PGTO.REF.NF.007.COMPLEMENTAÇÃO DA OB00157/2023. DL000781/2023.,R$ 104.17
2023160101OB00683,24/02/2023,2023160101DL000786,160101,FRANCISCO CARLOS COSTA DA SILVA,PAG.COMPLEMENTO OB 251,R$ 0.01
2023160101OB00684,24/02/2023,2023160101DL000786,160101,FRANCISCO CARLOS COSTA DA SILVA,PAG.IR DE ZEMBRO/22,"R$ 3,530.63"
2023160101OB00685,24/02/2023,2023160101DL000137,160101,FRANCISCO CARLOS COSTA DA SILVA,"PAG.DEZEMBRO/22 CTO,014/2011","R$ 10,595.49"
2023160101OB00686,24/02/2023,2023160101DL000790,160101,FABRICIO FARIAS MACHADO,PAGAMENTO RETENÇÃO INSS SOBRE A FOLHA (01 - NORMAL) FEVEREIRO/2023 (TESOURO),R$ 376.13
